timestamp,t_ex,u_ex,t_amb,u_amb,delta_t,delta_u,label_str,classe
1770857678.6523888,33.66,57.32,28.1,77.73,5.559999999999995,-20.410000000000004,IDLE,0
1770857850.275327,34.07,56.04,28.19,77.23,5.879999999999999,-21.190000000000005,IDLE,0
1770857798.5083883,33.97,56.47,28.15,77.56,5.82,-21.090000000000003,IDLE,0
1770857785.0035586,33.95,56.49,28.16,77.62,5.790000000000003,-21.130000000000003,IDLE,0
1770857869.408632,34.22,55.71,28.17,76.94,6.049999999999997,-21.23,IDLE,0
1770857851.1210432,34.07,56.08,28.18,77.25,5.890000000000001,-21.17,IDLE,0
1770857932.712722,34.31,55.32,28.14,77.3,6.170000000000002,-21.98,IDLE,0
1770857922.864836,34.29,55.32,28.17,77.19,6.119999999999997,-21.87,IDLE,0
1770857923.990525,34.3,55.34,28.14,77.22,6.159999999999997,-21.879999999999995,IDLE,0
1770857973.2264876,34.47,54.99,28.2,77.2,6.27,-22.21,IDLE,0
1770857978.853583,34.46,54.97,28.19,77.17,6.27,-22.200000000000003,IDLE,0
1770857827.205715,33.97,56.17,28.14,77.31,5.829999999999998,-21.14,IDLE,0
1770857600.4379148,33.91,57.01,28.08,77.94,5.829999999999998,-20.93,IDLE,0
1770857807.2289014,34.0,56.49,28.15,77.55,5.850000000000001,-21.059999999999995,IDLE,0
1770857903.7330954,34.28,55.38,28.17,77.14,6.109999999999999,-21.76,IDLE,0
1770857766.9964063,33.94,56.71,28.15,77.71,5.789999999999999,-20.999999999999996,IDLE,0
1770858030.0599303,34.5,54.79,28.2,77.21,6.300000000000001,-22.419999999999995,IDLE,0
1770857594.2482328,33.87,57.05,28.06,77.94,5.809999999999999,-20.89,IDLE,0
1770857615.6301372,33.84,56.92,28.04,77.89,5.800000000000004,-20.97,IDLE,0
1770857840.711055,34.01,56.03,28.15,77.24,5.859999999999999,-21.209999999999997,IDLE,0
1770858039.6255703,34.42,54.85,28.18,77.22,6.240000000000002,-22.37,IDLE,0
1770857809.7611933,33.97,56.47,28.15,77.55,5.82,-21.08,IDLE,0
1770857720.0114582,33.66,57.34,28.02,77.97,5.639999999999997,-20.629999999999995,IDLE,0
1770857990.952251,34.46,54.93,28.21,77.22,6.25,-22.29,IDLE,0
1770857675.8391447,33.65,57.27,28.1,77.73,5.549999999999997,-20.46,IDLE,0
1770857686.8123822,33.64,57.32,28.08,77.77,5.560000000000002,-20.45,IDLE,0
1770857866.313321,34.22,55.69,28.18,76.97,6.039999999999999,-21.28,IDLE,0
1770857829.738505,34.01,56.19,28.12,77.27,5.889999999999997,-21.08,IDLE,0
1770857811.169196,33.99,56.41,28.14,77.52,5.850000000000001,-21.11,IDLE,0
1770858017.117111,34.52,54.94,28.2,77.25,6.320000000000004,-22.31,IDLE,0
1770857711.8523445,33.62,57.44,28.02,77.93,5.599999999999998,-20.49000000000001,IDLE,0
1770858011.2095168,34.48,54.98,28.18,77.27,6.299999999999997,-22.29,IDLE,0
1770857761.6508732,33.9,56.9,28.13,77.71,5.77,-20.809999999999995,IDLE,0
1770857626.6029613,33.78,57.05,28.07,77.93,5.710000000000001,-20.88000000000001,IDLE,0
1770857588.9011798,33.85,57.16,28.06,77.93,5.790000000000003,-20.77000000000001,IDLE,0
1770857778.813504,33.98,56.6,28.17,77.72,5.809999999999995,-21.12,IDLE,0
1770857603.532643,33.89,56.94,28.07,77.99,5.82,-21.05,IDLE,0
1770858027.8085785,34.53,54.77,28.22,77.24,6.310000000000002,-22.46999999999999,IDLE,0
1770857824.3911362,33.98,56.2,28.14,77.3,5.839999999999996,-21.099999999999994,IDLE,0
1770857890.7913098,34.26,55.47,28.17,77.11,6.089999999999996,-21.64,IDLE,0
1770857921.7394,34.28,55.3,28.16,77.2,6.120000000000001,-21.90000000000001,IDLE,0
1770858032.8735552,34.5,54.77,28.18,77.24,6.32,-22.46999999999999,IDLE,0
1770857718.6044412,33.66,57.36,28.02,77.98,5.639999999999997,-20.620000000000005,IDLE,0
1770857673.30628,33.67,57.23,28.1,77.65,5.57,-20.42000000000001,IDLE,0
1770857586.089023,33.84,57.12,28.04,77.9,5.800000000000004,-20.78000000000001,IDLE,0
1770857885.162986,34.26,55.47,28.15,77.12,6.109999999999999,-21.65000000000001,IDLE,0
1770858000.5176742,34.45,54.96,28.19,77.21,6.260000000000002,-22.249999999999996,IDLE,0
1770857844.086608,34.03,56.02,28.16,77.32,5.870000000000001,-21.29999999999999,IDLE,0
1770857625.7589388,33.77,57.03,28.06,77.9,5.710000000000004,-20.870000000000005,IDLE,0
1770857834.8020856,34.02,56.1,28.11,77.3,5.910000000000004,-21.2,IDLE,0
1770857716.3538115,33.68,57.37,28.01,77.96,5.669999999999998,-20.59,IDLE,0
1770857846.3376353,34.03,56.05,28.16,77.26,5.870000000000001,-21.210000000000008,IDLE,0
1770857868.5639205,34.22,55.65,28.19,76.94,6.029999999999998,-21.29,IDLE,0
1770857743.3628993,33.81,57.16,28.12,77.92,5.690000000000001,-20.760000000000005,IDLE,0
1770857789.2238908,33.95,56.45,28.16,77.63,5.790000000000003,-21.179999999999996,IDLE,0
1770857763.057745,33.92,56.81,28.15,77.75,5.770000000000003,-20.94,IDLE,0
1770857644.0466838,33.8,57.05,28.13,77.86,5.669999999999998,-20.81,IDLE,0
1770857784.1591842,33.96,56.56,28.18,77.68,5.780000000000001,-21.120000000000005,IDLE,0
1770857918.644593,34.28,55.29,28.17,77.21,6.109999999999999,-21.919999999999995,IDLE,0
1770857957.1897027,34.45,55.12,28.19,77.28,6.260000000000002,-22.160000000000004,IDLE,0
1770857840.9922676,34.01,55.99,28.16,77.25,5.849999999999998,-21.26,IDLE,0
1770857877.8482704,34.27,55.52,28.19,77.01,6.080000000000002,-21.49,IDLE,0
1770857608.5955503,33.86,56.95,28.06,77.92,5.800000000000001,-20.97,IDLE,0
1770857937.2135987,34.32,55.29,28.16,77.29,6.16,-22.000000000000007,IDLE,0
1770857738.0175786,33.75,57.19,28.11,77.97,5.640000000000001,-20.78,IDLE,0
1770857828.6130226,34.01,56.2,28.12,77.3,5.889999999999997,-21.099999999999994,IDLE,0
1770857844.6496117,34.02,56.03,28.18,77.26,5.840000000000003,-21.230000000000004,IDLE,0
1770857873.0655146,34.25,55.59,28.19,76.97,6.059999999999999,-21.379999999999995,IDLE,0
1770857891.0738275,34.27,55.44,28.18,77.1,6.090000000000003,-21.66,IDLE,0
1770857913.5796611,34.32,55.37,28.15,77.2,6.170000000000002,-21.830000000000005,IDLE,0
1770857826.923706,33.98,56.22,28.12,77.29,5.859999999999996,-21.070000000000007,IDLE,0
1770857968.4434085,34.46,55.02,28.21,77.22,6.25,-22.2,IDLE,0
1770857817.3588195,33.97,56.28,28.13,77.36,5.84,-21.08,IDLE,0
1770857784.7217298,33.95,56.51,28.18,77.63,5.770000000000003,-21.12,IDLE,0
1770857779.9387767,34.0,56.62,28.15,77.69,5.850000000000001,-21.07,IDLE,0
1770857705.9436908,33.58,57.48,28.04,77.9,5.539999999999999,-20.42000000000001,IDLE,0
1770857652.4871678,33.79,57.03,28.14,77.84,5.649999999999999,-20.81,IDLE,0
1770857599.3117309,33.91,57.08,28.05,77.97,5.859999999999996,-20.89,IDLE,0
1770857703.1307187,33.57,57.39,28.05,77.87,5.52,-20.480000000000004,IDLE,0
1770857689.3439257,33.63,57.36,28.07,77.74,5.560000000000002,-20.379999999999995,IDLE,0
1770857627.7288663,33.78,57.06,28.08,77.89,5.700000000000003,-20.83,IDLE,0
1770857871.3777096,34.23,55.62,28.17,76.94,6.059999999999995,-21.32,IDLE,0
1770857982.792396,34.46,55.0,28.17,77.23,6.289999999999999,-22.230000000000004,IDLE,0
1770857903.1702323,34.28,55.43,28.16,77.15,6.120000000000001,-21.72000000000001,IDLE,0
1770857898.1064348,34.26,55.45,28.17,77.11,6.089999999999996,-21.66,IDLE,0
1770857745.6136878,33.81,57.13,28.11,77.88,5.700000000000003,-20.749999999999996,IDLE,0
1770857595.3735628,33.9,57.04,28.04,77.93,5.859999999999999,-20.890000000000008,IDLE,0
1770857823.5485995,33.95,56.18,28.12,77.23,5.830000000000002,-21.050000000000004,IDLE,0
1770857923.708575,34.28,55.32,28.15,77.21,6.130000000000003,-21.889999999999997,IDLE,0
1770858014.3038242,34.51,54.94,28.2,77.29,6.309999999999999,-22.35000000000001,IDLE,0
1770857656.426778,33.78,57.06,28.15,77.78,5.630000000000003,-20.72,IDLE,0
1770857588.3392825,33.86,57.08,28.05,77.92,5.809999999999999,-20.840000000000003,IDLE,0
1770857764.4644926,33.94,56.82,28.13,77.78,5.809999999999999,-20.96,IDLE,0
1770857997.4229784,34.44,54.92,28.17,77.18,6.269999999999996,-22.260000000000005,IDLE,0
1770857913.0181787,34.32,55.36,28.16,77.17,6.16,-21.81,IDLE,0
1770857853.0896542,34.08,56.02,28.16,77.21,5.919999999999998,-21.18999999999999,IDLE,0
1770857951.2817278,34.41,55.22,28.19,77.33,6.219999999999995,-22.11,IDLE,0
1770857785.8462353,33.94,56.5,28.18,77.66,5.759999999999998,-21.16,IDLE,0
1770857631.948527,33.78,57.08,28.09,77.92,5.690000000000001,-20.840000000000003,IDLE,0
1770857836.771435,34.04,56.07,28.12,77.32,5.919999999999998,-21.249999999999996,IDLE,0
1770857706.506057,33.58,57.43,28.05,77.92,5.529999999999998,-20.49,IDLE,0
1770857768.1220827,33.97,56.73,28.14,77.67,5.829999999999998,-20.940000000000005,IDLE,0
1770857792.0368085,33.96,56.48,28.16,77.59,5.800000000000001,-21.110000000000007,IDLE,0
1770857997.7046254,34.47,54.98,28.2,77.21,6.27,-22.23,IDLE,0
1770857783.034164,33.95,56.53,28.16,77.64,5.790000000000003,-21.11,IDLE,0
1770857694.126231,33.59,57.39,28.09,77.84,5.500000000000004,-20.450000000000003,IDLE,0
1770857887.1332824,34.27,55.49,28.16,77.06,6.110000000000003,-21.57,IDLE,0
1770857810.3337617,34.0,56.46,28.14,77.54,5.859999999999999,-21.080000000000005,IDLE,0
1770857751.5228846,33.89,57.01,28.15,77.88,5.740000000000002,-20.87,IDLE,0
1770857610.2838175,33.88,56.98,28.08,77.94,5.800000000000004,-20.96,IDLE,0
1770857695.5340765,33.6,57.4,28.07,77.78,5.530000000000001,-20.380000000000003,IDLE,0
1770858021.056005,34.54,54.88,28.2,77.22,6.34,-22.34,IDLE,0
1770857850.8387096,34.08,56.03,28.18,77.22,5.899999999999999,-21.19,IDLE,0
1770857748.146167,33.86,57.05,28.13,77.89,5.73,-20.840000000000003,IDLE,0
1770858022.744315,34.56,54.84,28.21,77.23,6.350000000000001,-22.39,IDLE,0
1770857603.2502348,33.92,57.01,28.08,77.9,5.840000000000003,-20.890000000000008,IDLE,0
1770857816.7957366,33.96,56.31,28.15,77.4,5.810000000000002,-21.090000000000003,IDLE,0
1770857964.5045238,34.46,55.05,28.2,77.28,6.260000000000002,-22.230000000000004,IDLE,0
1770858022.4630263,34.56,54.87,28.23,77.28,6.330000000000002,-22.410000000000004,IDLE,0
1770857790.0680175,33.98,56.46,28.15,77.58,5.829999999999998,-21.12,IDLE,0
1770857718.3235495,33.68,57.34,28.03,78.01,5.649999999999999,-20.67,IDLE,0
1770857581.306139,33.86,57.21,28.04,77.89,5.82,-20.68,IDLE,0
1770857689.625423,33.62,57.37,28.06,77.77,5.559999999999999,-20.4,IDLE,0
1770857658.114747,33.79,57.09,28.17,77.71,5.619999999999997,-20.61999999999999,IDLE,0
1770857878.1298916,34.27,55.45,28.17,76.98,6.100000000000001,-21.53,IDLE,0
1770857772.341937,33.97,56.66,28.16,77.71,5.809999999999999,-21.05,IDLE,0
1770857958.0338562,34.45,55.12,28.22,77.3,6.230000000000004,-22.18,IDLE,0
1770858013.4597514,34.49,54.92,28.19,77.27,6.300000000000001,-22.349999999999994,IDLE,0
1770857772.060989,33.97,56.68,28.15,77.71,5.82,-21.029999999999998,IDLE,0
1770857817.6402166,33.96,56.3,28.13,77.36,5.830000000000002,-21.06,IDLE,0
1770857622.9456854,33.8,57.05,28.05,77.9,5.7499999999999964,-20.85000000000001,IDLE,0
1770857830.0192788,34.01,56.15,28.12,77.28,5.889999999999997,-21.130000000000003,IDLE,0
1770857945.091319,34.37,55.29,28.16,77.36,6.209999999999997,-22.07,IDLE,0
1770857650.5174277,33.78,57.07,28.15,77.79,5.630000000000003,-20.72000000000001,IDLE,0
1770857672.4633868,33.65,57.23,28.1,77.64,5.549999999999997,-20.410000000000004,IDLE,0
1770858014.5849552,34.49,54.97,28.21,77.27,6.280000000000001,-22.3,IDLE,0
1770857870.5325434,34.23,55.62,28.18,76.9,6.049999999999997,-21.28000000000001,IDLE,0
1770857723.105981,33.7,57.27,28.05,78.05,5.650000000000002,-20.779999999999998,IDLE,0
1770857863.7801757,34.19,55.79,28.2,76.99,5.989999999999998,-21.2,IDLE,0
1770857794.2881796,33.95,56.5,28.17,77.63,5.780000000000001,-21.129999999999995,IDLE,0
1770857985.0432987,34.46,54.99,28.21,77.2,6.25,-22.21,IDLE,0
1770857792.318856,33.98,56.47,28.15,77.61,5.829999999999998,-21.14,IDLE,0
1770857918.0823698,34.3,55.3,28.14,77.15,6.159999999999997,-21.85000000000001,IDLE,0
1770858039.3446095,34.45,54.83,28.18,77.26,6.270000000000003,-22.430000000000007,IDLE,0
1770857724.7942705,33.68,57.29,28.04,78.03,5.640000000000001,-20.74,IDLE,0
1770857584.3996153,33.82,57.13,28.04,77.91,5.780000000000001,-20.779999999999998,IDLE,0
1770857678.3713634,33.63,57.31,28.09,77.76,5.540000000000003,-20.450000000000003,IDLE,0
1770857970.6942756,34.46,54.99,28.21,77.23,6.25,-22.24,IDLE,0
1770857673.8696938,33.65,57.28,28.11,77.65,5.539999999999999,-20.370000000000005,IDLE,0
1770857699.472664,33.57,57.43,28.06,77.82,5.510000000000002,-20.389999999999997,IDLE,0
1770857711.2894218,33.63,57.45,28.03,77.92,5.600000000000001,-20.47,IDLE,0
1770857639.2635577,33.8,57.13,28.11,77.86,5.689999999999998,-20.73,IDLE,0
1770857834.521355,34.03,56.07,28.1,77.34,5.93,-21.270000000000003,IDLE,0
1770857969.0069563,34.46,55.07,28.2,77.22,6.260000000000002,-22.15,IDLE,0
1770857862.6558306,34.18,55.79,28.21,76.99,5.969999999999999,-21.2,IDLE,0
1770858030.9030554,34.48,54.75,28.2,77.27,6.279999999999998,-22.52,IDLE,0
1770857604.375797,33.91,56.97,28.05,77.95,5.859999999999996,-20.980000000000004,IDLE,0
1770857861.812425,34.18,55.83,28.21,76.98,5.969999999999999,-21.15000000000001,IDLE,0
1770857879.2560706,34.26,55.45,28.17,77.02,6.089999999999996,-21.569999999999997,IDLE,0
1770857885.4448333,34.24,55.46,28.16,77.09,6.080000000000002,-21.630000000000003,IDLE,0
1770857774.031041,33.97,56.67,28.14,77.63,5.829999999999998,-20.959999999999997,IDLE,0
1770857994.3279374,34.44,54.94,28.21,77.17,6.229999999999997,-22.230000000000004,IDLE,0
1770857858.4355128,34.13,55.92,28.2,77.1,5.930000000000003,-21.179999999999996,IDLE,0
1770857621.2570798,33.78,56.94,28.05,77.94,5.73,-21.0,IDLE,0
1770857887.4146516,34.28,55.49,28.15,77.05,6.130000000000003,-21.559999999999995,IDLE,0
1770857996.8606074,34.46,54.96,28.2,77.17,6.260000000000002,-22.21,IDLE,0
1770858043.0018983,34.42,54.85,28.2,77.2,6.220000000000002,-22.35,IDLE,0
1770857800.196623,33.98,56.44,28.14,77.58,5.839999999999996,-21.14,IDLE,0
1770857741.3933556,33.79,57.18,28.12,77.96,5.669999999999998,-20.779999999999998,IDLE,0
1770857776.0002754,33.95,56.6,28.16,77.66,5.790000000000003,-21.059999999999995,IDLE,0
1770857966.755546,34.44,55.06,28.2,77.22,6.239999999999998,-22.16,IDLE,0
1770857715.228818,33.66,57.41,28.01,77.95,5.649999999999995,-20.540000000000006,IDLE,0
1770857735.485503,33.74,57.2,28.09,78.0,5.650000000000002,-20.8,IDLE,0
1770857899.231329,34.27,55.4,28.17,77.07,6.100000000000001,-21.669999999999995,IDLE,0
1770857893.041345,34.29,55.46,28.17,77.13,6.119999999999997,-21.669999999999995,IDLE,0
1770857803.5724018,33.96,56.48,28.17,77.58,5.789999999999999,-21.1,IDLE,0
1770857722.2627978,33.65,57.27,28.04,78.07,5.609999999999999,-20.79999999999999,IDLE,0
1770857756.3053038,33.89,56.87,28.15,77.82,5.740000000000002,-20.95,IDLE,0
1770857920.6138468,34.28,55.36,28.15,77.21,6.130000000000003,-21.849999999999994,IDLE,0
1770857993.202608,34.44,54.96,28.19,77.15,6.2499999999999964,-22.190000000000005,IDLE,0
1770857901.7640934,34.26,55.43,28.17,77.13,6.089999999999996,-21.7,IDLE,0
1770857800.4774785,33.97,56.47,28.15,77.57,5.82,-21.099999999999994,IDLE,0
1770857610.847747,33.89,56.94,28.07,77.94,5.82,-21.0,IDLE,0
1770857786.4098685,33.95,56.49,28.16,77.6,5.790000000000003,-21.109999999999992,IDLE,0
1770857882.3509493,34.27,55.45,28.15,77.06,6.1200000000000045,-21.61,IDLE,0
1770857811.7319524,33.99,56.45,28.14,77.52,5.850000000000001,-21.069999999999997,IDLE,0
1770857611.6904075,33.86,56.91,28.06,77.96,5.800000000000001,-21.05,IDLE,0
1770857762.7768753,33.92,56.83,28.16,77.78,5.760000000000002,-20.950000000000003,IDLE,0
1770858020.2127964,34.54,54.85,28.2,77.25,6.34,-22.4,IDLE,0
1770857756.867606,33.9,56.9,28.13,77.81,5.77,-20.910000000000004,IDLE,0
1770857682.0286913,33.66,57.36,28.1,77.72,5.559999999999995,-20.36,IDLE,0
1770857653.6125755,33.76,57.12,28.14,77.79,5.619999999999997,-20.67000000000001,IDLE,0
1770857762.4946718,33.92,56.82,28.14,77.75,5.780000000000001,-20.93,IDLE,0
1770857841.2733123,34.03,56.0,28.15,77.29,5.880000000000003,-21.290000000000006,IDLE,0
1770857809.4797468,33.97,56.49,28.15,77.55,5.82,-21.059999999999995,IDLE,0
1770857821.859842,33.96,56.19,28.15,77.31,5.810000000000002,-21.120000000000005,IDLE,0
1770857591.1534388,33.86,57.09,28.06,77.86,5.800000000000001,-20.77,IDLE,0
1770857976.8846908,34.47,54.96,28.2,77.22,6.27,-22.26,IDLE,0
1770857857.028751,34.13,55.96,28.2,77.1,5.930000000000003,-21.139999999999997,IDLE,0
1770857824.6732786,33.95,56.19,28.13,77.32,5.820000000000004,-21.129999999999995,IDLE,0
1770857795.693564,33.95,56.48,28.17,77.61,5.780000000000001,-21.130000000000003,IDLE,0
1770857921.1768315,34.27,55.35,28.14,77.22,6.130000000000003,-21.87,IDLE,0
1770858043.5638442,34.42,54.86,28.2,77.25,6.220000000000002,-22.39,IDLE,0
1770857579.3361115,33.86,57.22,28.03,77.86,5.829999999999998,-20.64,IDLE,0
1770857860.4048688,34.18,55.83,28.19,77.07,5.989999999999998,-21.239999999999995,IDLE,0
1770857979.9786866,34.44,54.92,28.19,77.22,6.2499999999999964,-22.3,IDLE,0
1770857652.2057474,33.77,57.05,28.12,77.79,5.650000000000002,-20.74000000000001,IDLE,0
1770857943.402527,34.35,55.28,28.15,77.35,6.200000000000003,-22.069999999999997,IDLE,0
1770858003.0488834,34.43,54.95,28.17,77.24,6.259999999999998,-22.289999999999992,IDLE,0
1770857702.8493905,33.56,57.39,28.06,77.88,5.500000000000004,-20.489999999999995,IDLE,0
1770857860.1226034,34.16,55.87,28.2,77.05,5.959999999999997,-21.18,IDLE,0
1770857881.224881,34.25,55.44,28.16,76.98,6.09,-21.540000000000006,IDLE,0
1770857813.7009315,33.99,56.41,28.14,77.46,5.850000000000001,-21.05,IDLE,0
1770857993.765124,34.45,54.93,28.19,77.24,6.260000000000002,-22.309999999999995,IDLE,0
1770857663.7409084,33.71,57.06,28.14,77.59,5.57,-20.53,IDLE,0
1770857940.308102,34.33,55.33,28.16,77.3,6.169999999999998,-21.97,IDLE,0
1770857666.27346,33.69,57.11,28.13,77.67,5.559999999999999,-20.56,IDLE,0
1770857620.1317923,33.8,57.01,28.06,77.89,5.739999999999998,-20.880000000000003,IDLE,0
1770857901.2004638,34.28,55.42,28.17,77.11,6.109999999999999,-21.69,IDLE,0
1770857919.4881828,34.27,55.33,28.16,77.19,6.110000000000003,-21.86,IDLE,0
1770857739.7046764,33.77,57.2,28.09,77.98,5.680000000000003,-20.78,IDLE,0
1770857592.2772408,33.85,57.09,28.05,77.94,5.800000000000001,-20.849999999999994,IDLE,0
1770857939.4646418,34.34,55.29,28.16,77.34,6.180000000000003,-22.050000000000004,IDLE,0
1770857782.4709692,33.97,56.55,28.17,77.63,5.799999999999997,-21.08,IDLE,0
1770857812.575962,33.99,56.41,28.12,77.51,5.870000000000001,-21.10000000000001,IDLE,0
1770857891.916149,34.25,55.46,28.17,77.13,6.079999999999998,-21.669999999999995,IDLE,0
1770857906.2651927,34.29,55.44,28.18,77.15,6.109999999999999,-21.710000000000008,IDLE,0
1770857710.4459746,33.62,57.49,28.04,77.91,5.579999999999998,-20.419999999999995,IDLE,0
1770857851.401837,34.08,56.03,28.18,77.19,5.899999999999999,-21.16,IDLE,0
1770857761.9326732,33.9,56.8,28.14,77.76,5.759999999999998,-20.960000000000008,IDLE,0
1770857690.4698577,33.62,57.35,28.07,77.78,5.549999999999997,-20.43,IDLE,0
1770857721.9809978,33.67,57.32,28.02,77.97,5.650000000000002,-20.65,IDLE,0
1770857668.2427332,33.67,57.12,28.1,77.66,5.57,-20.54,IDLE,0
1770857583.5556197,33.85,57.16,28.06,77.92,5.790000000000003,-20.760000000000005,IDLE,0
1770857770.6541383,33.96,56.72,28.14,77.68,5.82,-20.960000000000008,IDLE,0
1770857588.0575988,33.86,57.15,28.04,77.92,5.82,-20.770000000000003,IDLE,0
1770857831.9886124,34.04,56.15,28.11,77.37,5.93,-21.22000000000001,IDLE,0
1770857810.887213,33.98,56.42,28.14,77.54,5.839999999999996,-21.120000000000005,IDLE,0
1770858040.187999,34.42,54.82,28.19,77.18,6.23,-22.360000000000007,IDLE,0
1770857692.72131,33.61,57.35,28.08,77.81,5.530000000000001,-20.46,IDLE,0
1770857837.053159,34.05,56.05,28.13,77.28,5.919999999999998,-21.230000000000004,IDLE,0
1770857729.2964437,33.72,57.27,28.06,78.04,5.66,-20.770000000000003,IDLE,0
1770857791.474166,33.95,56.47,28.17,77.63,5.780000000000001,-21.16,IDLE,0
1770857877.0051415,34.26,55.49,28.17,76.97,6.089999999999996,-21.48,IDLE,0
1770857915.5494878,34.31,55.35,28.15,77.15,6.160000000000004,-21.800000000000004,IDLE,0
1770857647.1415515,33.79,57.09,28.11,77.76,5.68,-20.67,IDLE,0
1770857895.2923582,34.29,55.44,28.19,77.17,6.099999999999998,-21.730000000000004,IDLE,0
1770857798.7892332,33.96,56.48,28.15,77.62,5.810000000000002,-21.140000000000008,IDLE,0
1770857715.7914224,33.68,57.45,28.01,77.99,5.669999999999998,-20.539999999999992,IDLE,0
1770857621.5387323,33.8,57.0,28.06,77.88,5.739999999999998,-20.879999999999995,IDLE,0
1770857848.5880575,34.03,56.06,28.18,77.28,5.850000000000001,-21.22,IDLE,0
1770857818.2031035,33.96,56.26,28.12,77.35,5.84,-21.09,IDLE,0
1770857754.0545137,33.89,56.97,28.15,77.84,5.740000000000002,-20.870000000000005,IDLE,0
1770857770.936074,33.96,56.69,28.13,77.7,5.830000000000002,-21.010000000000005,IDLE,0
1770857738.29856,33.77,57.19,28.12,77.96,5.650000000000002,-20.77,IDLE,0
1770858020.4934793,34.54,54.85,28.21,77.26,6.329999999999998,-22.410000000000004,IDLE,0
1770857582.9937625,33.84,57.19,28.04,77.9,5.800000000000004,-20.710000000000008,IDLE,0
1770857613.9412296,33.86,56.92,28.06,77.95,5.800000000000001,-21.03,IDLE,0
1770857938.0568328,34.32,55.28,28.15,77.27,6.170000000000002,-21.989999999999995,IDLE,0
1770858035.686299,34.47,54.77,28.19,77.2,6.279999999999998,-22.43,IDLE,0
1770857839.02229,34.04,56.01,28.14,77.28,5.899999999999999,-21.270000000000003,IDLE,0
1770857853.933699,34.06,55.99,28.21,77.2,5.850000000000001,-21.21,IDLE,0
1770858034.5615883,34.49,54.8,28.19,77.26,6.300000000000001,-22.460000000000008,IDLE,0
1770857631.6665945,33.79,57.13,28.1,77.9,5.689999999999998,-20.770000000000003,IDLE,0
1770857898.667855,34.27,55.4,28.16,77.12,6.110000000000003,-21.72000000000001,IDLE,0
1770857857.3101408,34.13,55.99,28.22,77.07,5.910000000000004,-21.07999999999999,IDLE,0
